Duration,Price,Night,Number_of_Flights
160,4668,False,1
565,6610,False,3
135,3597,False,1
165,4462,False,1
1640,12677,False,2
910,23170,True,2
155,4804,True,1
760,6795,False,2
1515,7662,False,2
1100,12751,False,3
1205,19595,True,2
160,7975,False,1
345,14781,False,2
740,14781,False,2
1585,10031,False,2
345,10844,False,2
180,3502,True,1
1130,13292,False,3
1630,14151,True,2
80,12475,True,1
940,14714,True,2
390,8283,True,2
775,11087,True,2
345,10844,False,2
415,5883,True,2
630,7664,True,3
1225,12898,False,2
1210,10262,True,2
575,13067,False,2
155,4462,False,1
85,5678,True,1
330,14388,False,2
1010,14714,True,2
165,4804,False,1
1600,11281,True,3
660,11134,True,2
810,11647,True,3
1685,10539,False,2
660,12192,False,2
170,6121,False,1
540,13759,True,2
915,6427,False,2
170,3943,True,1
170,4284,True,1
300,8147,True,2
180,3502,True,1
90,3342,True,1
165,5734,False,1
330,8224,False,2
310,9748,False,2
1995,8834,True,3
455,7102,False,2
750,13727,False,2
1310,11087,False,2
1125,10368,False,3
165,7229,False,1
1485,10262,True,2
170,4823,True,1
155,4804,True,1
305,10112,True,2
165,7229,False,1
1745,13067,False,2
865,14714,False,2
795,8907,False,2
175,7229,False,1
465,24528,False,3
965,6838,True,2
835,10406,False,2
690,12395,True,2
1435,10203,True,2
90,4049,False,1
1295,13401,True,2
1180,9968,False,3
90,8040,False,1
620,6427,False,2
140,5277,True,1
85,2228,True,1
170,5613,True,1
280,6669,False,2
140,11982,False,1
1495,10118,False,3
160,4148,True,1
620,18371,True,2
570,13587,False,2
1560,12760,False,3
1125,10368,False,3
90,3175,True,1
135,3597,False,1
840,6733,False,2
525,12192,True,2
1430,15129,True,3
170,4668,False,1
1145,10262,False,2
1125,15129,False,3
920,7878,False,2
90,8040,False,1
620,12373,True,2
1560,12392,False,3
140,5277,True,1
480,7888,False,2
630,9001,False,2
85,4049,False,1
140,4326,True,1
170,4777,True,1
570,6838,False,2
315,6582,False,2
885,10262,True,2
165,10873,True,1
620,10262,True,2
170,4148,True,1
565,6494,False,3
1595,12898,False,2
2295,9968,True,3
805,12898,False,2
455,7740,False,2
675,7452,False,2
85,4160,False,1
170,4823,False,1
500,13486,False,3
185,4544,True,1
1420,10975,False,3
140,3858,False,1
1375,15129,True,3
1420,10975,False,3
340,6752,False,2
150,3807,False,1
1255,13832,False,2
185,4544,True,1
800,14571,True,2
140,11982,False,1
85,8040,False,1
155,11913,False,1
220,5162,False,2
1615,13014,False,3
450,8586,True,2
660,10197,False,2
1640,8610,False,2
170,7120,True,1
2280,10703,True,4
1165,10262,False,2
810,11507,True,3
180,3943,True,1
1620,13292,False,3
295,7166,False,2
360,10262,False,2
625,6152,True,2
750,10703,False,2
180,4030,False,1
485,17057,False,2
140,3850,False,1
800,14388,True,2
325,4744,True,2
1145,10262,False,2
165,7591,True,1
870,6152,False,2
1445,15025,False,2
90,6795,False,1
1615,10623,False,2
140,3850,False,1
1420,6643,True,3
510,10844,False,2
1410,10441,True,3
480,13377,False,2
1820,13696,False,3
170,3943,True,1
1410,9443,True,3
1375,13014,True,3
1795,8114,False,3
315,5583,False,2
920,13817,False,2
385,6953,False,2
640,6637,False,2
165,4174,False,1
1420,8140,False,3
960,13817,False,2
600,10262,False,2
290,6496,False,2
305,10112,True,2
1210,10467,False,3
895,6206,False,2
1830,10151,False,3
150,4804,False,1
175,5048,False,1
85,4050,True,1
170,3919,False,1
665,11841,True,2
305,5065,True,2
1830,9626,False,3
170,3419,True,1
805,14960,False,4
180,3943,True,1
615,14323,False,2
1255,11752,False,3
645,7677,False,2
480,14067,False,2
730,14781,True,2
1285,11467,False,2
505,16263,True,3
550,12373,True,2
490,7005,False,2
295,7580,True,2
1275,10441,True,3
180,7229,False,1
860,6093,False,2
155,3873,False,1
395,10262,True,2
570,13364,False,2
620,12373,True,2
90,1965,True,1
490,7005,False,2
165,4441,False,1
845,11098,True,2
975,7318,False,2
1280,12767,False,2
320,10654,False,2
380,6297,False,2
385,11265,False,2
150,11972,False,3
835,13587,False,2
155,4804,False,1
535,8366,False,3
1350,8366,False,2
810,10697,False,3
810,15129,True,3
140,3858,False,1
185,7229,True,1
300,6937,False,2
300,14714,False,2
625,9134,True,2
715,10577,False,2
845,14388,True,2
1125,8991,False,2
1820,12436,False,3
1600,12515,False,3
380,5583,False,2
520,10840,True,2
1460,14300,False,3
175,5515,True,1
400,10844,False,2
980,11134,False,2
165,6121,False,1
1195,10676,False,3
365,14781,False,2
180,4544,True,1
175,4632,False,1
1995,10929,True,3
155,4409,False,1
155,3873,False,1
180,4030,False,1
150,3807,True,1
920,12140,False,3
150,4096,False,1
1095,14300,True,3
560,6007,False,2
150,4174,False,1
140,3597,False,1
435,9548,False,3
385,8714,False,2
1640,8085,False,2
535,10368,True,3
1580,10975,False,3
810,7670,False,2
450,8073,True,2
710,13817,True,2
265,3574,True,2
395,15554,True,2
1335,6692,True,2
90,1965,True,1
95,2227,True,1
140,3597,False,1
865,14714,False,2
150,4622,False,1
1375,15129,True,3
140,5277,True,1
590,11667,False,2
1570,10539,False,2
1080,11467,True,2
965,7480,False,2
165,3419,True,1
895,5684,False,2
325,6218,True,2
520,6959,True,2
165,4878,True,1
1345,12219,False,3
800,12384,True,2
195,7202,False,1
150,4174,False,1
85,3100,False,1
380,7832,False,2
455,6723,False,2
1415,10697,False,3
140,3841,True,1
1155,9920,False,3
175,12649,True,1
575,6093,False,2
1375,15129,True,3
180,4544,False,1
150,5170,False,1
90,2754,True,1
90,3100,False,1
1830,9237,False,3
750,7198,False,2
1505,10262,False,2
360,5111,False,2
1275,10441,True,3
630,10261,False,2
140,6297,True,1
910,12192,True,2
170,3943,False,1
425,16274,True,3
330,12898,False,2
160,3311,True,1
460,9103,True,2
165,4148,True,1
155,5224,False,1
155,4804,True,1
140,3597,True,1
155,4804,False,1
90,4995,False,1
145,3873,False,1
805,10262,False,2
90,3210,True,1
365,6276,False,2
650,9134,True,2
1100,11087,True,2
875,13941,False,2
170,5201,True,1
665,6171,True,2
150,5964,True,1
1430,15129,True,3
1615,13029,False,3
180,4030,False,1
455,10586,False,2
1910,17926,False,3
195,9564,False,1
435,8355,False,2
910,6795,False,2
1125,10671,False,2
1100,10178,False,3
1555,7927,False,2
90,3100,False,1
1410,12646,True,3
300,7894,True,2
165,3943,True,1
470,7575,False,2
2300,16914,True,3
190,6216,False,1
310,6147,False,2
480,6979,False,2
185,6094,True,1
455,12242,True,2
590,9416,False,3
1210,7107,False,3
1295,13292,True,3
140,7295,False,1
175,4423,True,1
170,5694,True,1
280,8147,True,2
750,13377,False,2
640,13502,False,2
1365,13764,True,3
1005,12692,False,2
155,4804,False,1
1495,7064,False,2
330,14924,False,2
155,6565,False,1
1595,9863,False,3
300,7725,False,2
1275,11281,True,3
90,3210,True,1
580,6117,True,2
745,10262,False,2
170,3943,True,1
585,12576,True,2
330,7452,False,2
590,14781,False,2
245,8996,False,2
1125,11563,False,2
170,4777,True,1
155,4174,False,1
150,3841,False,1
605,13775,True,3
965,5117,False,2
90,5678,True,1
300,5177,False,2
295,5975,False,2
165,6860,True,1
165,4804,False,1
840,13377,False,2
555,8372,False,2
720,7933,False,2
90,4049,False,1
165,11423,False,1
1285,10844,True,2
2565,12819,False,3
175,5621,True,1
165,5228,False,1
2300,9254,True,3
90,4392,False,1
90,8040,False,1
165,4483,False,1
1420,12760,False,3
175,7229,False,1
160,5403,False,1
735,7934,False,2
495,6945,True,2
170,4423,False,1
85,8040,False,1
660,11399,False,2
195,7202,False,1
570,13727,False,2
295,4957,False,2
360,10262,False,2
90,2017,True,1
610,12242,True,2
90,10875,False,1
400,10844,False,2
155,4409,False,1
985,6987,False,2
1365,12074,True,3
470,7354,False,2
1580,13381,False,3
170,5201,True,1
1170,9663,False,2
185,6094,True,1
195,7202,False,1
140,11982,False,1
550,7832,False,2
135,7817,False,1
360,12373,False,2
590,10844,False,2
1790,13376,False,3
385,9646,False,2
140,3841,True,1
375,4957,False,2
160,4148,True,1
375,26890,True,2
1475,8834,True,3
345,5241,True,2
195,7989,False,1
895,5883,False,2
220,6857,False,2
485,5822,False,2
805,10262,False,2
85,4995,False,1
170,4991,False,1
935,16736,True,2
440,18804,False,3
835,6442,False,2
150,5170,False,1
170,4377,True,1
195,9564,False,1
160,3573,True,1
1575,17024,False,2
170,3383,True,1
375,27992,False,2
180,7229,False,1
280,9134,True,2
85,3100,False,1
720,13727,False,2
790,8452,False,2
540,14714,False,2
370,7280,False,2
205,18797,False,3
90,2754,False,1
150,4409,True,1
195,5021,False,1
90,8040,False,1
615,10454,False,2
525,10197,True,2
165,5228,False,1
300,14714,False,2
165,7276,False,1
355,7731,True,2
215,6857,True,2
180,6961,True,1
1060,7791,False,3
170,4777,False,1
550,16289,True,2
585,12681,True,2
175,4823,True,1
1615,13014,False,3
715,5406,False,2
690,9315,False,2
1255,7480,False,2
305,14815,False,2
1185,12173,True,2
1075,7664,True,3
1560,12777,False,3
705,8837,False,2
775,10844,True,2
800,14571,False,2
810,6093,False,2
455,7514,False,2
195,6015,False,1
1105,12898,False,2
1455,8792,True,2
170,4823,False,1
160,3919,True,1
140,3597,False,1
90,2017,True,1
170,3383,True,1
90,1965,True,1
620,10262,True,2
745,17234,False,2
520,14178,True,2
325,5636,True,2
175,4823,True,1
1255,7480,False,2
1285,14571,True,2
90,13999,False,1
1480,14151,True,2
170,6121,True,1
135,3543,False,1
1410,10651,True,3
1760,15129,True,3
315,6582,False,2
425,15544,True,3
420,8574,True,2
90,4784,True,1
425,6818,True,2
1165,25735,False,2
1775,9483,False,3
1025,10368,True,3
720,8073,False,2
165,4778,True,1
520,13941,True,2
365,10844,False,2
800,10844,False,2
145,3841,False,1
590,10844,False,2
820,8728,True,3
1080,11467,True,2
390,15078,False,2
510,7198,False,2
640,8372,True,2
570,7308,False,2
270,4414,False,2
150,5224,False,1
625,7832,True,2
165,6860,True,1
755,15136,False,2
1665,5963,False,2
1305,8665,True,3
1760,15129,True,3
150,3841,False,1
930,13377,False,2
1380,16914,True,3
1005,10262,True,2
280,5386,False,2
450,14388,True,2
810,15129,True,3
635,6442,False,2
1025,10368,True,3
1670,12767,False,2
805,10262,False,2
780,7408,False,2
660,13587,False,2
905,8891,False,2
895,5883,False,2
1415,10262,False,2
1415,10844,True,2
800,14781,False,2
145,6297,False,1
150,4409,True,1
500,12383,False,3
90,2017,False,1
850,12308,True,2
140,3384,False,1
435,9134,False,2
325,7464,True,2
540,6093,False,2
890,15237,True,2
85,4995,False,1
180,6934,False,1
775,13784,True,2
155,4409,False,1
375,15898,False,2
1560,11989,False,3
90,2017,False,1
845,11098,True,2
480,6794,False,2
730,10844,True,2
630,34608,False,3
180,6094,False,1
315,4565,False,2
2280,10493,True,4
1410,9653,True,3
1670,12305,False,3
165,6961,False,1
395,9794,False,2
480,13377,False,2
1005,12898,True,2
470,7155,False,2
630,13377,False,2
170,4668,False,1
290,8110,False,2
180,4544,False,1
1595,9653,False,3
590,14781,False,2
170,5969,False,1
90,2017,False,1
395,14151,False,2
730,13731,False,2
590,15400,False,2
1520,8066,False,2
2230,21314,True,3
700,14069,False,2
90,2470,False,1
155,4804,True,1
425,9029,True,2
155,4804,True,1
1195,15129,True,3
85,2754,True,1
665,13364,True,2
280,6933,False,2
810,15129,True,3
455,11200,False,2
85,3210,True,1
90,8040,False,1
830,10919,False,3
515,6442,False,2
195,4729,False,1
625,6442,False,2
140,3841,True,1
1410,10441,True,3
660,13587,False,2
1080,11467,True,2
135,7295,False,1
135,3597,False,1
755,7787,False,2
860,14871,False,2
165,3540,False,1
940,6442,False,2
165,3383,False,1
150,4409,True,1
140,3850,False,1
555,8018,False,2
1120,11467,True,2
170,4668,False,1
1525,13922,False,3
80,3625,False,1
150,5989,True,1
170,4423,True,1
195,9564,False,1
1545,8529,False,2
155,4145,True,1
155,4804,False,1
490,6938,False,2
1420,14815,False,2
705,15077,False,2
560,13014,False,3
875,11201,True,3
1295,12692,True,2
385,9646,False,2
335,16079,True,2
1555,6117,False,3
615,6795,False,2
80,3100,True,1
620,15851,True,2
135,3687,False,1
180,4990,False,1
1425,15554,True,2
795,9526,False,2
195,6015,True,1
590,10676,False,3
1100,12898,True,2
1760,15129,True,3
465,13378,False,2
145,4174,False,1
455,9103,False,2
140,3850,False,1
190,6216,False,1
385,8610,False,2
1005,10539,False,2
625,6674,False,2
780,7618,False,2
175,3943,True,1
155,11913,False,1
170,6860,True,1
810,13292,True,3
795,17057,True,2
810,13014,True,3
2170,11552,False,3
145,6297,False,1
145,4332,False,1
170,5674,True,1
730,10711,False,2
505,11467,False,2
1335,12434,False,3
185,5201,True,1
155,4878,False,1
1375,13014,True,3
135,3597,False,1
1580,12599,False,3
1660,10844,True,2
1005,12898,True,2
170,3943,False,1
750,7198,False,2
315,4963,False,2
170,12649,False,1
450,17267,False,2
715,12373,False,2
785,13502,False,2
440,11622,False,2
140,5515,True,1
1080,9314,True,2
520,11789,False,2
170,4823,True,1
1210,10467,False,3
480,7408,False,2
1640,7480,False,2
140,3841,True,1
140,3543,False,1
2280,10493,True,4
455,9103,False,2
345,10844,False,2
170,4823,True,1
165,4482,True,1
1655,8529,False,2
180,7931,False,1
865,9663,True,2
560,10368,False,3
590,10151,False,3
140,3543,False,1
390,7530,True,2
455,6805,False,2
175,3419,False,1
170,7120,True,1
1075,14151,False,2
80,3100,False,1
1285,12121,False,2
90,2017,True,1
90,2647,True,1
320,6147,False,2
600,14237,True,3
730,13044,True,2
1005,15554,True,2
170,4423,False,1
640,8372,True,2
1655,10844,True,2
1550,9555,False,2
970,8839,False,3
1830,10151,False,3
1210,11432,False,3
170,4319,False,1
1830,9626,False,3
1615,10623,False,2
195,9564,False,1
400,14781,False,2
180,7229,False,1
480,5684,False,2
1655,14388,True,2
170,5515,False,1
1540,12692,True,2
575,9314,False,2
150,3873,False,1
140,4807,True,1
615,14848,False,2
425,6171,True,2
90,1965,False,1
690,10539,False,2
165,4483,False,1
795,8371,False,2
870,15764,False,2
425,10844,False,2
765,11642,False,3
170,4423,True,1
170,4878,False,1
90,2227,False,1
1545,10844,False,2
150,4107,True,1
1660,11262,False,2
1355,10262,False,2
175,4544,False,1
185,6144,True,1
175,5706,False,1
390,5853,True,2
860,10118,False,3
1200,14687,False,3
465,9254,False,2
1125,10368,False,3
400,14571,False,2
175,7229,False,1
860,6093,False,2
780,16023,False,2
140,3597,False,1
1015,8824,False,2
345,7060,True,2
1160,14231,False,2
185,4544,True,1
1665,16289,False,2
165,6565,False,1
140,3597,False,1
765,7480,True,2
1065,9922,False,2
180,7229,False,1
995,14300,True,3
1570,12242,True,2
455,10678,False,2
780,9450,False,2
160,4174,True,1
180,4544,False,1
280,5386,False,2
1430,15129,True,3
490,6412,False,2
1760,15339,True,3
165,7229,True,1
170,4878,False,1
155,3807,False,1
1145,12373,False,2
570,14571,False,2
520,10262,True,2
1325,10577,True,2
1560,12395,True,2
155,3841,False,1
470,8759,False,2
645,7738,True,2
630,7503,False,2
845,5883,False,2
800,12692,True,2
170,4823,False,1
90,2017,True,1
1180,8603,False,3
175,5769,False,1
1400,12681,True,2
160,3625,True,1
975,8854,False,2
90,2754,True,1
555,8372,False,2
1235,10262,False,2
135,10810,False,1
145,3540,True,1
185,8016,True,1
170,6860,False,1
340,6451,False,2
1120,13067,True,2
1500,11467,False,2
795,10203,False,2
150,4082,True,1
500,13276,False,3
420,23001,False,3
1550,10844,True,2
175,4990,True,1
550,10037,True,2
520,14388,True,2
170,7303,False,1
1305,12287,True,3
400,10844,False,2
90,4995,False,1
440,9794,False,2
240,4226,False,2
845,7318,False,2
735,8529,True,2
1830,9416,False,3
1620,11507,False,3
970,9920,False,3
540,7038,False,2
355,4959,False,2
85,5678,False,1
180,7229,False,1
425,7064,False,2
170,4823,False,1
365,14571,False,2
165,4148,False,1
920,13873,False,3
1415,10262,False,2
1430,15129,True,3
830,6645,False,2
155,4804,False,1
245,5746,False,2
460,5199,True,2
140,4332,True,1
575,6416,False,2
575,12935,False,3
685,7832,False,2
730,8586,False,2
175,5769,False,1
90,8040,False,1
190,12411,False,1
745,8366,False,2
705,7354,False,2
665,13576,False,3
585,11622,False,2
1045,12723,True,3
900,13759,False,2
380,6412,False,2
765,6494,False,3
90,5678,False,1
1545,8891,False,2
1260,17024,True,2
560,10368,False,3
1335,14571,True,2
495,7832,False,2
750,14151,False,2
510,7154,False,2
710,5192,False,2
630,21483,False,3
730,6812,False,2
300,13292,True,2
155,4174,True,1
1045,11150,True,3
310,5912,False,2
570,8907,False,2
640,8767,False,2
520,12242,True,2
580,6327,True,2
135,3543,False,1
675,15058,False,2
1410,11087,True,2
520,13941,True,2
380,7317,False,2
1430,15129,True,3
775,9663,True,2
300,5065,False,2
795,8907,False,2
150,4148,False,1
420,13587,False,2
395,10262,True,2
1090,12284,False,2
1285,14781,True,2
1495,9663,False,2
170,19685,False,1
795,10203,False,2
1330,13941,False,2
165,25703,True,1
865,10262,False,2
140,3543,False,1
150,3841,False,1
450,15554,False,2
345,10844,False,2
1285,12692,False,2
90,3210,True,1
435,9601,False,3
750,13377,False,2
1395,11134,True,2
725,8055,False,2
655,12242,False,2
1520,8425,True,2
90,2753,True,1
175,3311,True,1
240,4226,False,2
1210,26890,False,2
780,12524,False,2
150,3847,False,1
425,12681,False,2
1140,13882,False,3
1615,15129,False,3
740,10844,False,2
650,12547,True,2
585,14178,True,2
575,14871,False,2
1125,10368,False,3
780,15078,False,2
160,4804,True,1
150,3873,False,1
150,3841,False,1
355,5457,False,2
510,14781,False,2
1260,15764,True,2
170,4668,False,1
195,9564,False,1
860,7191,False,2
520,15764,True,2
1315,14388,False,2
520,6540,True,2
170,3625,False,1
705,8266,False,2
435,10944,False,2
300,5073,False,2
400,9134,True,2
1440,8085,True,2
325,22270,False,2
1620,9836,False,3
420,14871,True,2
605,23528,False,3
180,8016,False,1
550,12284,False,2
900,7005,False,2
155,4804,False,1
300,6827,True,2
80,3100,False,1
90,2759,True,1
1480,13067,True,2
165,3898,True,1
1125,10368,False,3
170,4273,True,1
160,3311,True,1
720,15136,False,2
665,6601,False,2
1580,8452,True,2
1285,9314,False,2
345,6386,True,2
840,13377,False,2
90,5678,True,1
170,4483,True,1
1355,12898,False,2
175,7648,False,1
1025,14571,False,2
90,4049,False,1
875,11728,False,3
155,3873,False,1
765,7480,True,2
180,8541,True,1
755,31825,True,2
140,3597,False,1
1070,13817,True,2
740,14571,False,2
865,6853,False,2
1760,16704,True,3
170,3573,False,1
1550,9345,False,2
1375,13014,True,3
780,13797,False,2
1355,12358,False,4
440,14086,True,2
140,3597,True,1
800,13731,True,2
520,12898,True,2
745,14714,False,2
170,5403,False,1
165,5769,False,1
155,5620,False,1
195,5000,True,1
1855,10703,False,3
570,13727,False,2
800,14388,True,2
920,13033,False,3
1420,22270,False,2
345,6769,True,2
500,5192,False,3
85,4995,True,1
140,8580,False,1
1255,7480,False,2
180,5198,False,1
560,10368,False,3
85,8040,False,1
1205,18909,False,3
1345,12849,False,3
1350,22798,False,2
590,14571,False,2
1090,13502,False,2
140,3332,False,1
705,7354,False,2
660,8073,False,2
85,4049,False,1
1570,15029,True,2
1420,10975,False,3
920,7038,False,2
660,15554,False,2
170,5228,True,1
325,5636,True,2
1180,9653,False,3
910,8586,True,2
90,2017,False,1
1625,9345,True,2
1925,9270,False,3
810,13292,True,3
1570,8098,False,3
1420,7952,False,2
415,5883,True,2
180,8016,True,1
150,4174,False,1
925,10696,False,2
155,4878,False,1
170,3971,False,1
390,7198,True,2
1540,9314,True,2
170,4423,False,1
155,3841,False,1
510,7154,False,2
735,9929,False,2
455,8266,False,2
630,10877,False,2
150,4804,False,1
570,13587,False,2
515,13611,True,2
975,6628,False,2
195,5601,False,1
315,5583,False,2
170,3943,False,1
170,4777,True,1
960,9663,True,2
1375,10368,True,3
415,5883,True,2
155,4804,False,1
155,13383,False,1
555,9646,False,2
1570,11467,False,2
720,5192,True,2
1300,13376,False,3
165,6477,True,1
720,13727,False,2
1640,9555,False,2
1430,12819,True,3
750,12395,False,2
550,10262,True,2
740,14781,False,2
90,5678,False,1
330,7804,False,2
1680,10262,False,2
180,5198,True,1
90,4049,False,1
165,3383,False,1
320,7174,False,2
1590,8907,True,2
1615,13014,False,3
665,13584,True,2
150,4107,True,1
90,2071,True,1
450,12373,True,2
1745,13303,False,3
1055,8529,False,2
1495,14571,True,2
1760,15129,True,3
180,8016,False,1
160,4804,True,1
325,5118,False,2
1430,9663,False,2
1840,12723,True,3
165,3419,True,1
710,11087,True,2
155,4174,True,1
1225,10262,False,2
1620,12609,False,3
160,4668,False,1
90,1965,True,1
90,4049,False,1
150,5195,False,1
155,4804,True,1
170,7648,False,1
140,3850,False,1
165,6121,False,1
145,3540,True,1
340,9134,True,2
1660,10844,True,2
140,5277,True,1
300,5073,False,2
155,3841,False,1
690,10877,False,2
1575,5406,False,2
1005,14151,False,2
1090,14237,True,3
90,2754,True,1
805,11306,False,2
720,5192,True,2
135,3687,False,1
910,12192,True,2
360,12898,False,2
1395,14924,True,2
435,8479,False,2
690,6943,False,2
755,7354,False,2
600,12192,False,2
180,3943,True,1
1430,15129,True,3
160,5403,False,1
1140,13882,False,3
90,5678,True,1
170,5403,False,1
170,4878,True,1
880,6494,False,3
165,4777,True,1
90,3625,False,1
1830,9258,False,3
360,10262,False,2
1770,17686,True,5
150,4174,False,1
910,7485,False,2
1610,11222,False,3
1685,12121,False,2
610,10697,False,3
450,12373,False,2
520,6381,False,2
2070,17072,False,3
1615,10368,False,3
175,4823,True,1
795,27282,False,2
95,2227,True,1
165,4545,True,1
160,4148,False,1
155,4148,False,1
1625,7642,False,3
1235,10262,False,2
180,4030,False,1
195,5000,False,1
270,5264,False,2
185,7229,True,1
660,10577,False,2
1625,12723,True,3
395,14714,True,2
1570,7438,True,2
1435,10203,True,2
150,3782,True,1
810,13014,True,3
390,8073,True,2
155,4804,False,1
330,4864,False,2
730,15135,False,2
1100,8366,False,2
1375,13292,True,3
165,7171,False,1
690,12121,False,2
500,11753,False,3
285,8064,True,2
1680,10262,False,2
140,5277,True,1
180,8016,False,1
560,11342,True,3
1330,7594,False,2
165,4483,False,1
505,16263,True,3
920,13243,False,3
165,6478,False,1
320,15764,True,2
1170,4647,False,3
180,8016,True,1
155,4145,True,1
810,8055,False,2
1560,12409,False,3
165,6038,False,1
150,4107,True,1
1545,11911,True,3
1450,25735,True,2
955,11458,False,3
340,6152,False,2
1585,10844,True,2
140,11982,False,1
590,13941,False,2
480,6938,False,2
1775,15339,False,3
2245,20064,True,3
455,6093,False,2
395,10885,True,2
570,8907,False,2
855,9663,False,2
425,7160,True,2
480,11269,False,2
90,5678,True,1
85,5678,True,1
795,8907,False,2
85,3210,True,1
165,6961,False,1
1090,14815,False,2
1540,11467,True,2
1320,10919,False,3
310,9069,False,2
315,4649,False,2
175,4823,True,1
1440,6528,False,2
400,22270,True,2
1060,15654,False,3
1595,7770,True,2
155,4804,True,1
1025,10368,True,3
195,7673,True,1
195,6015,True,1
155,4804,False,1
735,13941,True,2
215,5162,True,2
700,10657,False,2
425,14781,False,2
90,2754,True,1
965,11474,False,3
800,7757,True,2
85,2228,True,1
1455,10405,False,2
175,3419,False,1
1145,10262,False,2
90,3100,False,1
1570,11848,True,2
705,5683,True,2
1655,9663,False,2
180,4544,True,1
85,4050,True,1
765,9187,True,2
1440,8452,True,2
955,11668,False,3
1730,13381,False,3
840,8073,False,2
155,5620,False,1
875,12739,False,2
150,5989,True,1
1350,8891,False,2
180,4544,True,1
1620,10262,False,2
1640,9345,False,2
160,21730,True,1
705,6838,False,2
1345,10943,True,2
170,3943,True,1
160,3573,True,1
145,3841,False,1
505,9646,False,2
185,4729,True,1
640,17261,True,2
1200,13941,False,2
890,10844,True,2
1285,14231,True,2
360,14714,False,2
270,6460,False,2
1630,11467,True,2
175,3943,True,1
290,4775,False,2
145,3841,False,1
1200,12284,False,2
155,4804,False,1
1390,12819,False,3
610,14714,True,2
90,8040,False,1
625,16840,False,3
335,15554,True,2
540,5752,False,2
1065,8452,False,2
675,11761,False,2
375,14848,False,2
810,10368,True,3
1595,9863,False,3
540,10262,False,2
160,4668,False,1
455,9103,False,2
885,10262,True,2
370,4525,False,2
165,5228,False,1
460,19225,True,2
90,8040,False,1
865,7438,False,2
690,13135,True,2
195,6015,False,1
510,8283,False,2
135,3543,False,1
165,4148,False,1
270,7657,False,2
220,5276,True,2
840,14151,False,2
90,8040,False,1
565,8378,False,3
135,3543,False,1
175,4823,True,1
800,14388,True,2
140,3543,False,1
400,10844,False,2
705,10844,False,2
295,4957,False,2
515,6442,False,2
965,7480,False,2
305,5073,True,2
365,14781,False,2
385,9646,False,2
590,7851,False,2
80,2175,True,1
1165,14424,False,3
560,13014,False,3
1005,5177,True,2
485,15135,False,2
170,5228,True,1
1045,22270,False,2
135,3543,False,1
1195,15129,True,3
860,6093,False,2
375,11087,False,2
720,7408,False,2
315,6534,True,2
1375,13029,True,3
180,8016,False,1
795,8528,True,2
1560,12760,False,3
1560,12199,False,3
930,14067,False,2
180,8016,False,1
150,5510,False,1
1440,6241,False,2
1255,16142,False,2
1320,10919,False,3
160,4804,True,1
575,6979,False,2
180,6094,False,1
165,5176,False,1
480,15136,False,2
900,10031,False,2
2245,12814,True,3
800,12681,False,2
710,12402,False,2
585,13759,False,2
140,3597,False,1
170,3383,True,1
170,4668,False,1
1995,10929,True,3
1065,9187,False,2
830,7530,False,2
270,8026,False,2
170,4319,False,1
830,13376,False,3
145,4174,False,1
160,4668,False,1
835,13062,False,2
550,12898,True,2
805,14714,False,2
875,10991,True,3
175,4030,False,1
1125,13029,False,3
355,6800,False,2
1590,11087,False,2
520,9794,False,2
730,14388,True,2
160,4148,True,1
1395,17266,True,3
745,7893,True,2
180,7229,True,1
835,9930,False,2
845,18286,False,2
180,7229,True,1
190,6216,False,1
170,4282,True,1
275,5054,False,2
715,10262,False,2
340,11410,False,2
705,14571,False,2
370,4692,False,2
830,10919,False,3
685,10844,False,2
1220,10844,True,2
180,6094,False,1
190,6741,False,1
1420,8372,False,2
575,14067,True,2
825,10236,False,2
765,7480,True,2
385,8386,False,2
830,6795,False,2
155,4409,False,1
140,3597,True,1
165,6961,False,1
395,12692,False,2
75,4307,True,1
180,4030,False,1
805,15957,False,3
755,7832,True,2
1470,12954,False,4
1760,11150,True,3
85,4049,False,1
570,9134,True,2
150,4409,True,1
510,14781,False,2
170,5228,True,1
140,3597,False,1
615,6795,False,2
150,3807,True,1
425,14781,False,2
615,8372,False,2
195,5000,False,1
170,5403,False,1
625,11600,False,2
630,8476,False,2
655,6593,False,3
170,7648,False,1
700,9345,False,2
1125,15129,False,3
385,7268,False,2
90,3210,True,1
140,7295,True,1
425,6442,True,2
265,3809,True,2
630,15119,True,3
310,9069,False,2
170,3943,False,1
1345,12534,False,3
600,13714,False,2
2280,9128,True,4
90,2227,True,1
1595,10844,True,2
730,13941,False,2
570,7832,True,2
175,3419,False,1
1480,14151,True,2
275,5073,False,2
965,9922,False,2
135,4752,False,1
615,10197,False,2
165,6961,False,1
480,17493,False,2
835,13587,False,2
745,10262,False,2
1105,15107,False,3
1065,8452,False,2
80,3100,True,1
175,4823,False,1
170,4483,True,1
920,13243,False,3
845,5684,False,2
90,3205,False,1
1105,10262,False,2
170,4823,True,1
360,15554,False,2
170,3943,True,1
745,12080,False,2
170,3383,True,1
80,2437,True,1
90,1965,True,1
695,7832,True,2
560,6442,False,2
1625,12723,True,3
175,8016,False,1
910,10199,True,3
1395,10842,False,2
490,7005,False,2
155,4409,False,1
730,13364,True,2
570,13377,False,2
395,10262,True,2
425,10844,False,2
590,14571,False,2
1925,19329,False,3
895,4943,False,2
